,OBVOD,CKAND,VSTRANA,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,HLASY_K1,PROC_K1,URIZ_PR_K1,ZVOLEN_K1,LOS_K1,HLASY_K2,PROC_K2,URIZ_PR_K2,ZVOLEN_K2,LOS_K2,POHLAVI,NAZEV_VS
189,78,1,53,Miroslav,Šindlář,MUDr.,,52,lékař,Zlín,585068,53,53,0,9132,21.42,21.42052917995871,2,0,11737,36.32,36.32958801498127,0,0,,Občanská demokratická strana
190,78,2,7,Alena,Gajdůšková,PaedDr.,,54,pedagog,Zlín,585068,7,7,0,18973,44.5,44.50412835428785,2,0,20570,63.67,63.67041198501872,1,0,,Česká strana sociálně demokratická
191,78,3,1,Josef,Devát,MUDr.,,68,soukromý lékař,Zlín,585068,99,1,0,5472,12.83,12.83542878588853,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
192,78,4,47,Radomír,Rafaja,,,64,podnikatel,Zlín,585068,47,47,0,2872,6.73,6.73672358791518,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
193,78,5,155,Zdeněk,Vítek,Ing.,,61,podnikatel,Zlín,585068,99,155,0,386,0.9,0.9054231563145,0,0,0,0.0,0.0,0,0,,SDŽ - Strana důstojného života
194,78,6,166,Pavel,Jungmann,,,52,"nakladatel, knihkupec",Zlín,585068,99,166,0,4770,11.18,11.18877838243572,0,0,0,0.0,0.0,0,0,,"""Nezávislí starostové pro kraj"""
195,78,7,88,Mojmír,Novák,Ing.,,47,manager obchodu,Tečovice,549649,99,88,0,1027,2.4,2.40898855319947,0,0,0,0.0,0.0,0,0,,NEZÁVISLÍ
196,81,1,166,Josef,Bartoněk,Ing.,,48,starosta,Osvětimany,592471,99,166,0,3111,8.19,8.19417373439393,0,0,0,0.0,0.0,0,0,,"""Nezávislí starostové pro kraj"""
197,81,2,7,Hana,Doupovcová,Ing.,,49,chemik technolog,Uherské Hradiště,592005,7,7,0,11704,30.82,30.82758257388189,2,0,15121,50.99,50.99487387022797,1,0,,Česká strana sociálně demokratická
198,81,3,137,Marta,Chovancová,JUDr.,LL.M,50,právník,Praha 9,500216,99,137,0,299,0.78,0.78754675235737,0,0,0,0.0,0.0,0,0,,Strana zdravého rozumu
199,81,4,53,Libor,Karásek,Ing.,,45,starosta města Uh. Hradiště,Uherské Hradiště,592005,53,53,0,7621,20.07,20.07322341041984,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
200,81,5,153,Stanislav,Horňák,Ing.,,44,nábytkář a učitel nábytkářství,Veselí nad Moravou,586722,99,153,0,1095,2.88,2.88415951114154,0,0,0,0.0,0.0,0,0,,Dělnická strana
201,81,6,1,Josef,Vaculík,Ing.,,51,senátor,Staré Město,550752,1,1,0,10423,27.45,27.45351103619027,2,0,14531,49.0,49.00512612977202,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
202,81,7,47,Jindřich,Kovář,Ing.,CSc.,68,starosta obce,Stupava,592633,99,47,0,3713,9.77,9.77980298161512,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
