,VOLKRAJ,KSTRANA,PORCISLO,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST_x,POCHLASU,POCPROC,POCPROCVSE,MANDAT,PORADIMAND,PORADINAHR,VSTRANA,NAZEVCELK,NAZEV_STRK,ZKRATKAK30,ZKRATKAK8,POCSTRVKO,SLOZENI,STAVREG,PLATNOST_y,SLOZNEPLAT,POCMANDAT
3394,2,20,32,Jarmila,Potůčková,Mgr.,,54,učitelka,Příbram,539911,47,47,0,357,0.0,0.44,0,0,29,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3395,2,20,33,Luboš,Javůrek,,,43,dělník,Kolín,533165,47,47,0,366,0.0,0.45,0,0,30,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3396,2,20,34,Vladimír,Moucha,Ing.,,50,finanční analytik,Kladno,532053,47,47,0,407,0.0,0.5,0,0,31,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3397,2,20,1,Stanislav,Grospič,JUDr.,,41,poslanec PS PČR,Mladá Boleslav,535419,47,47,0,3767,0.0,4.71,1,1,0,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3398,2,20,2,Jiřina,Fialová,,,56,poslankyně PS PČR,Vraňany,535303,47,47,0,1361,0.0,1.7,1,2,0,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3399,2,20,3,Miloslava,Vostrá,,,41,poslankyně PS PČR,Braškov,532126,47,47,0,1541,0.0,1.92,1,3,0,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3400,2,20,4,Václav,Frank,,,62,poslanec PS PČR,Sadská,537764,47,47,0,1390,0.0,1.73,0,0,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3401,2,20,5,Václav,Melša,,,59,obchodní ředitel,Zbýšov,534625,47,47,0,669,0.0,0.83,0,0,2,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3402,2,20,6,Ivana,Záborcová,Mgr.,,54,právnička,Hlásná Třebaň,531171,47,47,0,751,0.0,0.93,0,0,3,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3403,2,20,7,René,David,Ing.,,46,manažer,Praha,1,47,47,0,388,0.0,0.48,0,0,4,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3404,2,20,8,Luboš,Kudrna,MVDr.,,45,veterinární lékař,Hostivice,539244,47,47,0,865,0.0,1.08,0,0,5,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3405,2,20,9,Pavel,Jetenský,Ing.,,52,ekonom,Kostelec nad Č.Lesy,533416,47,47,0,625,0.0,0.78,0,0,6,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3406,2,20,10,Filip,Celba,RSDr. Ing.,,61,starosta obce,Slabce,542415,47,47,0,713,0.0,0.89,0,0,7,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3407,2,20,11,Milan,Havlíček,RSDr.,,58,nakladatel,Říčany,538728,47,47,0,243,0.0,0.3,0,0,8,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3408,2,20,12,Jiřina,Humlová,Mgr.,,48,právnička,Příbram,539911,47,47,0,1291,0.0,1.61,0,0,9,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3409,2,20,13,Anna,Oppitzová,,,54,technička,Mělník,534676,74,47,0,489,0.0,0.61,0,0,10,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3410,2,20,14,Martin,Škorpík,Ing.,,44,stavební technik,Kolín,533165,47,47,0,645,0.0,0.8,0,0,11,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3411,2,20,15,Josef,Vondrášek,Ing.,,55,starosta města,Rožmitál p.Třemšínem,541231,99,47,0,668,0.0,0.83,0,0,12,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3412,2,20,16,Zdeněk,Štefek,Ing.,,31,informační technik,Buštěhrad,532169,47,47,0,670,0.0,0.83,0,0,13,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3413,2,20,17,Zbyněk,Coufal,Ing.,,51,ředitel,Čistá,535630,47,47,0,316,0.0,0.39,0,0,14,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3414,2,20,18,Stanislav,Hejduk,,,50,technik,Kralupy nad Vltavou,534951,47,47,0,388,0.0,0.48,0,0,15,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3415,2,20,19,Dagmar,Truxová,Ing.,CSc.,61,odborná referentka,Roztoky,539627,47,47,0,184,0.0,0.23,0,0,16,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3416,2,20,20,Rudolf,Peltan,JUDr.,,63,politický pracovník,Zdice,532011,47,47,0,372,0.0,0.46,0,0,17,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3417,2,20,21,Bohumil,Spálenka,,,51,výpravčí,Votice,530905,47,47,0,446,0.0,0.55,0,0,18,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3418,8,20,18,Záviš,Jirásek,,,60,nezaměstnaný,Hradec Králové,569810,47,47,0,143,0.0,0.41,0,0,17,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3419,11,20,1,Miroslav,Grebeníček,Doc. PhDr.,CSc.,59,poslanec PS PČR,Mikulov,584649,47,47,0,9696,11.58,11.58,1,1,0,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3420,11,20,2,Marta,Bayerová,RNDr.,,50,poslanec PS PČR,Znojmo,593711,47,47,0,3281,0.0,3.92,1,3,0,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3421,11,20,4,Antonín,Zralý,RSDr.,,62,poslanec PS PČR,Strážnice,586587,47,47,0,1292,0.0,1.54,0,0,2,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3422,11,20,5,Zdeněk,Koudelka,Ing. arch.,,49,místostarosta,Bučovice,592943,47,47,0,1514,0.0,1.8,0,0,3,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3423,11,20,6,Zuzka,Bebarová Rujbrová,JUDr.,,55,poslanec PS PČR,Blansko,581283,47,47,0,8826,10.54,10.54,1,2,0,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3424,11,20,7,Helena,Sýkorová,JUDr.,,50,administrativní pracovnice,Brno,3,47,47,0,2630,0.0,3.14,0,0,4,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3425,11,20,8,Stanislav,Navrkal,,,57,odborný pracovník,Blansko,581283,47,47,0,986,0.0,1.17,0,0,5,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3426,11,20,9,Pavel,Březa,Ing.,,64,důchodce,Brno,3,47,47,0,1256,0.0,1.5,0,0,6,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3427,11,20,10,Jaroslava,Baštařová,Mgr.,,59,důchodce,Zastávka,584207,47,47,0,335,0.0,0.4,0,0,7,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3428,11,20,11,Ivo,Pojezný,Mgr.,,45,učitel,Kyjov,586307,47,47,0,1042,0.0,1.24,0,0,8,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3429,11,20,12,Lenka,Obořilová,Mgr.,,32,učitelka,Vyškov,592889,99,47,0,952,0.0,1.13,0,0,9,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3430,11,20,13,Petr,Krátký,Ing.,,55,ředitel školy,Znojmo,593711,47,47,0,716,0.0,0.85,0,0,10,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3431,11,20,14,Zdeněk,Tesařík,,,40,starosta,Tvrdonice,584941,47,47,0,564,0.0,0.67,0,0,11,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3432,11,20,15,Svatopluk,Luntner,,,56,starosta,Sedlec,584878,47,47,0,119,0.0,0.14,0,0,12,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3433,11,20,16,Oldřich,Kukla,RSDr.,,57,starosta,Jevišovice,594202,47,47,0,302,0.0,0.36,0,0,13,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3434,11,20,17,Ivan,Štach,Ing.,,50,hlavní inženýr,Brno,3,47,47,0,176,0.0,0.21,0,0,14,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3435,11,20,18,Jan,Navrátil,JUDr.,,50,advokát,Hodonín,586021,47,47,0,552,0.0,0.65,0,0,15,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3436,11,20,19,Věra,Křivánková,Mgr.,,43,učitelka,Slavkov u Brna,593583,47,47,0,429,0.0,0.51,0,0,16,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3437,11,20,20,Jozef,Fuska,MUDr.,,63,zubní lékař,Brno,3,47,47,0,173,0.0,0.2,0,0,17,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3438,11,20,21,Ladislav,Býček,Ing.,,61,poslanec PS PČR,Brno,3,47,47,0,162,0.0,0.19,0,0,18,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3439,11,20,22,Martin,Florus,,,54,strojvedoucí,Břeclav,584291,47,47,0,356,0.0,0.42,0,0,19,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3440,11,20,23,Valerij,Krejčí,Ing.,,60,technik,Dyje,593991,47,47,0,71,0.0,0.08,0,0,20,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3441,11,20,24,Olga,Kryštofová,JUDr.,Ph.D.,57,právník,Rosice,583782,99,47,0,108,0.0,0.12,0,0,21,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3442,11,20,25,Vladimír,Sácký,,,44,politický pracovník,Šardice,586641,47,47,0,214,0.0,0.25,0,0,22,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3443,11,20,26,Vojtěch,Baláš,,,55,místostarosta,Ivanovice na Hané,593117,99,47,0,192,0.0,0.22,0,0,23,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3444,11,20,27,Jan,Řehoř,,,55,ředitel společnosti,Letovice,581917,47,47,0,216,0.0,0.25,0,0,24,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3445,11,20,28,Vítězslav,Klein,Ing.,,50,jednatel,Brno,3,47,47,0,53,0.0,0.06,0,0,25,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3446,11,20,29,Pavel,Příkazský,,,60,zaměstnanec OÚ,Tvrdonice,584941,47,47,0,42,0.0,0.05,0,0,26,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3447,11,20,30,František,Šlapanský,Ing.,,52,předseda družstva,Moravský Krumlov,594482,47,47,0,182,0.0,0.21,0,0,27,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3448,11,20,31,Peter,Brázda,,,51,zaměstnanec Magistr.města Brna,Modřice,583391,47,47,0,90,0.0,0.1,0,0,28,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3449,11,20,32,Josef,Ilčík,Ing.,,58,technik,Dubňany,586161,47,47,0,331,0.0,0.39,0,0,29,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3450,11,20,33,Jan,Procházka,RSDr. Ing.,,60,ředitel společnosti,Vyškov,592889,47,47,0,191,0.0,0.22,0,0,30,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3451,11,20,34,Vojtěch,Tesař,,,58,starosta,Lhota Rapotina,581925,47,47,0,147,0.0,0.17,0,0,31,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3452,8,20,19,Vladimír,Mertlík,,,57,soukromý podnikatel,Dvůr Králové n.Labem,579203,47,47,0,159,0.0,0.46,0,0,18,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3453,8,20,20,Jiří,Volf,,,56,technik,Nové Město n.Metují,574279,47,47,0,202,0.0,0.59,0,0,19,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3454,11,20,3,Vojtěch,Adam,MUDr.,,55,starosta,Ivančice,583120,99,47,0,2427,0.0,2.9,0,0,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3455,13,20,1,Vlastislav,Antolák,Mgr.,,64,poslanec Parlamentu ČR,Vsetín,541630,47,47,0,1613,0.0,4.48,0,0,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3456,13,20,2,Ludmila,Štaudnerová,,,54,vedoucí vychovatelka,Holešov,588458,47,47,0,1969,0.0,5.46,0,0,2,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3457,13,20,3,Vladimír,Koníček,RNDr.,,42,poslanec Parlamentu ČR,Boršice,592064,47,47,0,2681,7.44,7.44,1,1,0,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3458,13,20,4,Dagmar,Butnikošarovská,Ing.,,54,předseda OV KSČM,Zlín,585068,47,47,0,1283,0.0,3.56,0,0,3,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3459,13,20,5,Jaroslav,Kučera,Ing.,,58,ekonom,Rožnov pod Radhoštěm,544841,47,47,0,560,0.0,1.55,0,0,4,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3460,13,20,6,Jaroslav,Procházka,RSDr.,,55,manažer,Kroměříž,588296,47,47,0,592,0.0,1.64,0,0,5,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3461,13,20,7,František,Krpal,Mgr.,,55,soukromý podnikatel,Uherský Brod,592731,47,47,0,544,0.0,1.51,0,0,6,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3462,13,20,8,Leo,Goiš,RSDr.,,60,zemědělský technik,Biskupice,585076,47,47,0,202,0.0,0.56,0,0,7,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3463,13,20,9,Esma,Opravilová,Ing.,,33,asistentka polit. frakce v EP,Kroměříž,588296,47,47,0,598,0.0,1.66,0,0,8,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3464,13,20,10,Ivan,Mařák,Ing.,,43,ekolog,Uherské Hradiště,592005,47,47,0,964,0.0,2.67,0,0,9,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3465,13,20,11,Vladimír,Místecký,,,53,strojvedoucí,Valašské Meziříčí,545058,47,47,0,509,0.0,1.41,0,0,10,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3466,13,20,12,Jitka,Rapantová,,,40,nezaměstnaná,Zlín,585068,47,47,0,488,0.0,1.35,0,0,11,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3467,13,20,13,Zdeňka,Hlobilová,,,50,dělník,Hulín,588491,47,47,0,373,0.0,1.03,0,0,12,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3468,13,20,14,Dáša,Bazalková,,,58,místostarosta obce,Branky,541648,47,47,0,198,0.0,0.55,0,0,13,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3469,13,20,15,Drahomír,Kmoníček,,,50,zámečník,Otrokovice,585599,47,47,0,215,0.0,0.59,0,0,14,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3470,13,20,16,Vladislav,Pavlacký,Ing.,,45,technik,Bojkovice,592048,47,47,0,283,0.0,0.78,0,0,15,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3471,13,20,17,Antonín,Procházka,,,56,agronom,Hoštice,588482,47,47,0,178,0.0,0.49,0,0,16,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3472,13,20,18,Jiří,Varga,Ing.,,51,předseda OV KSČM,Valašské Meziříčí,545058,47,47,0,342,0.0,0.95,0,0,17,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3473,4,20,10,Antonín,Vávra,,,51,strojvedoucí Českých drah,Horažďovice,556254,47,47,0,496,0.0,1.22,0,0,8,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3474,4,20,11,Jana,Kiššová,,,53,vedoucí oddělení,Halže,560863,47,47,0,318,0.0,0.78,0,0,9,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3475,4,20,12,Zdeněk,Hubka,Ing.,,41,vedoucí výroby,Kralovice,559075,47,47,0,302,0.0,0.74,0,0,10,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3476,4,20,13,Miroslav,Veselý,,,55,předseda OV KSČM,Hrádek,559822,47,47,0,329,0.0,0.81,0,0,11,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3477,4,20,14,Jana,Polesová,,,43,účetní,Poběžovice,554111,47,47,0,308,0.0,0.75,0,0,12,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3478,4,20,15,František,Podlipský,JUDr.,,55,starosta města,Bor,560758,47,47,0,1081,0.0,2.66,0,0,13,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3479,4,20,16,Ladislava,Kopalová,Ing.,,42,učitelka,Blovice,557587,47,47,0,332,0.0,0.81,0,0,14,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3480,4,20,17,Ivan,Breindl,Ing.,,51,montér,Horažďovice,556254,47,47,0,250,0.0,0.61,0,0,15,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3481,4,20,18,František,Hlásek,,,47,podnikatel,Plzeň,2,47,47,0,103,0.0,0.25,0,0,16,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3482,4,20,19,František,Kralovec,,,54,místostarosta obce,Pňovany,559377,47,47,0,142,0.0,0.34,0,0,17,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3483,4,20,20,Jaroslav,Červený,,,51,údržbář,Zahořany,554464,47,47,0,412,0.0,1.01,0,0,18,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3484,4,20,1,Ivana,Levá,Mgr.,,55,"učitelka, poslankyně PS PČR",Starý Plzenec,558371,47,47,0,2387,0.0,5.88,1,1,0,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3485,4,20,2,Karel,Šidlo,Ing.,,48,zaměstnanec Českých drah,Bezděkov,574741,47,47,0,1060,0.0,2.61,1,2,0,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3486,4,20,3,Josef,Švarcbek,RSDr.,,51,"revizní tech., poslanec PS PČR",Planá,535176,47,47,0,1212,0.0,2.98,0,0,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3487,4,20,4,Jana,Bystřická,,,56,místopředsedkyně ÚV KSČM,Plzeň,2,47,47,0,1485,0.0,3.65,0,0,2,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3488,4,20,5,Alexandra,Nágrová,,,53,obecní lesní,Hvozd,558931,47,47,0,866,0.0,2.13,0,0,3,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3489,4,20,6,Ladislav,Urban,RSDr.,,61,"před. OV KSČM, poslanec PSP ČR",Domažlice,553425,47,47,0,1494,0.0,3.68,0,0,4,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3490,4,20,7,Jiří,Branka,RSDr.,,62,vedoucí provozu kovovýroby,Hrádek,559822,47,47,0,536,0.0,1.32,0,0,5,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3491,4,20,8,Ivana,Hrubá,Mgr.,,47,"učitelka, místostarostka města",Blovice,557587,47,47,0,718,0.0,1.76,0,0,6,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3492,4,20,9,František,Hrubeš,"RSDr., Mgr.",,53,referent,Plzeň,2,47,47,0,291,0.0,0.71,0,0,7,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
3493,1,20,1,František,Beneš,Ing.,CSc.,61,"zeměměřič, poslanec PS PČR",Praha,1,47,47,0,1400,0.0,2.69,0,0,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,00000000000000,0,,26
