,BYDLISTEK,BYDLISTEN,ESTRANA,JMENO,MANDAT,NSTRANA,PLATNOST_x,POCHLASU,POCPROC,POCPROCVSE,PORADIMAND,PORADINAHR,PORCISLO,POVOLANI,PRIJMENI,PSTRANA,STATOBCAN,TITULPRED,TITULZA,VEK,NAZEVCELK,NAZEV_STRE,PLATNOST_y,POCMANDCR,POCSTRVKO,SLOZENI,STAVREG,VSTRANA,ZKRATKAE30,ZKRATKAE8
215,1,Praha,8,Jiří,0,74,0,54,0,0,0,0,4,vysokoškolský učitel,Hudeček,74,CZ,RNDr.,CSc.,50,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
216,544256,České Budějovice,8,Jan,0,74,0,51,0,0,0,0,5,technik,Komenda,74,CZ,RSDr.,,57,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
217,554961,Karlovy Vary,8,Karel,0,74,0,73,0,0,0,0,6,lékař,Masný,74,CZ,MUDr.,,62,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
218,1,Praha,8,Ľudmila,0,74,0,41,0,0,0,0,7,vědecký pracovník,Vodičková,99,CZ,MUDr.,CSc.,47,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
219,1,Praha,8,Karel,0,74,0,38,0,0,0,0,8,programátor,Hanauer,74,CZ,RNDr.,,38,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
220,545392,Český Krumlov,8,František,0,74,0,18,0,0,0,0,9,podnikatel,Bartoš,74,CZ,Ing.,,57,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
221,578908,Třebařov,8,Marie,0,74,0,30,0,0,0,0,10,učitelka,Lopourová,74,CZ,,,40,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
222,539198,Dobřichovice,8,Jaroslav,0,74,0,16,0,0,0,0,11,úředník,Hornych,74,CZ,MUDr.,,53,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
223,588172,Vyskytná n.Jihlavou,8,Miroslav,0,74,0,29,0,0,0,0,12,provozní chemik,Fišer,74,CZ,,,40,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
224,1,Praha,8,Vladimír,0,74,0,21,0,0,0,0,13,důchodce,Seidl,74,CZ,Mgr.,,68,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
225,3,Brno,8,Matúš,0,74,0,25,0,0,0,0,14,advokát,Bóna,74,CZ,Mgr.,,33,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
226,544256,České Budějovice,8,Josef,0,74,0,36,0,0,0,0,15,veterinární lékař,Formánek,74,CZ,MVDr.,,54,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
227,535087,Neratovice,8,Petr,0,74,0,5,0,0,0,0,16,skladník,Andrš,74,CZ,RSDr.,,54,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
228,537829,Proseč,8,Marie,0,74,0,20,0,0,0,0,17,nezaměstnaná,Jeništová,74,CZ,,,56,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
229,1,Praha,8,Vít,0,74,0,11,0,0,0,0,18,učitel,Stanislav,74,CZ,PaedDr.,,60,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
230,534676,Mělník,8,Anna,0,74,0,18,0,0,0,0,19,manažer,Oppitzová,74,CZ,,,52,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
231,597007,Velké Meziříčí,8,Bohuslav,0,74,0,24,0,0,0,0,20,muzejník,Mikulášek,74,CZ,,,58,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
232,554961,Karlovy Vary,8,Bruno,0,74,0,15,0,0,0,0,21,důchodce,Förster,74,CZ,Ing.,,61,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
233,1,Praha,8,Karel,0,74,0,6,0,0,0,0,22,izolatér,Lajtkep,74,CZ,,,52,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
234,545392,Český Krumlov,8,Jaromír,0,74,0,10,0,0,0,0,23,podnikatel,Machník,74,CZ,,,50,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
235,554961,Karlovy Vary,8,Oldřich,0,74,0,4,0,0,0,0,24,důchodce,Křepelka,74,CZ,PhDr.,,72,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
236,1,Praha,8,Alena,0,74,0,1,0,0,0,0,25,studijní referentka,Harusová,74,CZ,,,58,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
237,1,Praha,8,Václav,0,74,0,3,0,0,0,0,26,stavební inženýr,Honc,74,CZ,Ing.,,66,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
238,555134,Pardubice,8,Karel,0,74,0,2,0,0,0,0,27,technik,Černý,74,CZ,,,57,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
239,1,Praha,8,Vladimír,0,74,0,2,0,0,0,0,28,jednatel společnosti,Koukal,74,CZ,,,68,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
240,539198,Dobřichovice,8,Marie,0,74,0,7,0,0,0,0,29,učitelka,Hardtová,99,CZ,Mgr.,CSc.,60,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
241,3,Brno,9,Jakub,0,5,0,10297,0,0,0,0,1,šéfredaktor Literárních novin,Patočka,5,CZ,,,31,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
242,3,Brno,9,Jana,0,5,0,4018,0,0,0,0,2,novinářka,Ulbrychová,5,CZ,,,31,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
243,554481,Cheb,9,Frank,0,5,0,762,0,0,0,0,3,ředitel nadace Evrop. Comenium,Boldt,5,CZ,,,61,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
244,1,Praha,9,Olga,0,5,0,1545,0,0,0,0,4,ředitelka Ústavu DV na FF UK,Lomová,5,CZ,,,47,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
245,3,Brno,9,Miroslav,0,5,0,541,0,0,0,0,5,ředitel Romského centra dětí,Zima,99,CZ,,,46,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
246,592692,Topolná,9,Zuzana,0,5,0,1472,0,0,0,0,6,cimbalistka a zpěvačka,Zdráhalová Lapčíková,99,CZ,,,36,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
247,1,Praha,9,Jaromír,0,5,0,11462,0,0,0,0,7,novinář a obhájce lidsk.práv,Štětina,99,CZ,,,61,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
248,1,Praha,9,Rut,0,5,0,1495,0,0,0,0,8,etnografka,Kolínská,99,CZ,,,51,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
249,598542,Ostravice,9,Leo,0,5,0,1753,0,0,0,0,9,ekolog.lesník a chovatel koní,Košťál,99,CZ,,,42,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
250,531804,Svatý Jan pod Skalou,9,Tereza,0,5,0,2782,0,0,0,0,10,spisovatelka,Boučková,99,CZ,,,47,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
251,549240,Písek,9,Jaroslav,0,5,0,1092,0,0,0,0,11,polárník,Pavlíček,99,CZ,,,60,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
252,1,Praha,9,Neela,0,5,0,1281,0,0,0,0,12,poradkyně ekologické energet.,Winkelmannová,5,CZ,,,34,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
253,569810,Hradec Králové,9,Pavel,0,5,0,3145,0,0,0,0,13,písničkář,Dobeš,99,CZ,,,55,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
254,4,Ostrava,9,Marie,0,5,0,257,0,0,0,0,14,dramaturgyně a novinářka,Žochová,99,CZ,,,60,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
255,3,Brno,9,Mojmír,0,5,0,1807,0,0,0,0,15,ochránce přírody,Vlašín,99,CZ,,,49,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
256,1,Praha,9,Olga,0,5,0,123,0,0,0,0,16,mateřská dovolená,Žampová,99,CZ,,,40,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
257,563889,Liberec,9,Jan,0,5,0,1344,0,0,0,0,17,předseda Sdruž.ochr.Jizer.hor,Korytář,5,CZ,,,32,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
258,3,Brno,9,Jana,0,5,0,538,0,0,0,0,18,starostka Brna-N.Lískovce,Drápalová,5,CZ,,,41,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
259,555134,Pardubice,9,Jan,0,5,0,86,0,0,0,0,19,poradce v obl.realit a financí,Linhart,5,CZ,,,53,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
260,535419,Mladá Boleslav,9,Helena,0,5,0,78,0,0,0,0,20,učitelka,Červená,5,CZ,,,63,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
261,1,Praha,9,Petr,0,5,0,2321,0,0,0,0,21,herec divadla Ypsilon,Vacek,99,CZ,,,39,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
262,1,Praha,9,Jindřiška,0,5,0,309,0,0,0,0,22,evangelická farářka,Krpálková,99,CZ,,,51,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
263,585891,Valašské Klobouky,9,Miroslav,0,5,0,640,0,0,0,0,23,předseda ČSOP Kosenka,Janík,99,CZ,,,56,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
264,586846,Jihlava,9,Marie,0,5,0,74,0,0,0,0,24,manažerka vzdělávání,Hronová,5,CZ,,,56,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
265,540757,Milín,9,Jiří,0,5,0,50,0,0,0,0,25,ředitel divadla v Příbrami,Slanec,5,CZ,,,57,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
266,1,Praha,9,Alena,0,5,0,82,0,0,0,0,26,spisovatelka,Wagnerová,99,CZ,,,68,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
267,500496,Olomouc,9,Pavel,0,5,0,295,0,0,0,0,27,lékař,Andrš,5,CZ,,,40,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
268,557153,Sušice,9,Naděžda,0,5,0,603,0,0,0,0,28,předsedkyně ČSOP Zel.Šumava,Kopelentová,5,CZ,,,42,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
269,1,Praha,9,Milan,0,5,0,159,0,0,0,0,29,předseda sdružení Eurosolar,Smrž,5,CZ,,,56,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
270,552046,Tábor,9,Kateřina,0,5,0,94,0,0,0,0,30,personalistka,Bláhová,99,CZ,,,33,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
271,1,Praha,9,Petr,0,5,0,185,0,0,0,0,31,před.Stř.kolonie umění Terezín,Larva,99,CZ,,,32,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
272,3,Brno,9,Věra,0,5,0,68,0,0,0,0,32,chemik,Zabloudilová,5,CZ,,,60,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
273,544779,Lišov,10,Patrik,0,100,0,231,0,0,0,0,1,projektový konzultant,Koranda,100,CZ,,,29,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
274,1,Praha,10,Dana,0,100,0,202,0,0,0,0,2,podnikatelka,Feminová,100,CZ,,,33,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
275,576361,Kostelec nad Orlicí,10,Jan,0,100,0,154,0,0,0,0,3,doktorand,Tamáš,100,CZ,Ing.,,28,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
276,1,Praha,10,Táňa,0,100,0,194,0,0,0,0,4,koordinátorka nezisk. organ.,Bednářová,100,CZ,Bc.,,26,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
277,1,Praha,10,Jan,0,100,0,73,0,0,0,0,5,grafik,Bednář,100,CZ,,,25,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
278,593117,Ivanovice na Hané,10,Eva,0,100,0,135,0,0,0,0,6,bioložka,Obořilová,99,CZ,Mgr.,,30,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
279,1,Praha,10,Lucie,0,100,0,69,0,0,0,0,7,studentka,Chocholatá,100,CZ,,,27,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
280,576948,Zdobnice,10,Jiří,0,100,0,35,0,0,0,0,8,podnikatel,Ullrich,100,CZ,Ing.,,28,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
281,540498,Kosova Hora,10,Markéta,0,100,0,42,0,0,0,0,9,studentka,Náměstková,100,CZ,Bc.,,24,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
282,1,Praha,10,Simona,0,100,0,78,0,0,0,0,10,koordinátor.nezisk.organizace,Heřtusová,100,CZ,,,30,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
283,588725,Ludslavice,10,Antonín,0,100,0,40,0,0,0,0,11,středoškolský učitel,Vavřík,100,CZ,Bc.,,29,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
284,588032,Třešť,10,Silvia,0,100,0,51,0,0,0,0,12,pedagog,Knihařová,99,CZ,Mgr.,,29,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
285,1,Praha,10,Vratislav,0,100,0,44,0,0,0,0,13,soudní překladatel,Artner,99,CZ,Mgr.,,53,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
286,564397,Rynoltice,10,Michal,0,100,0,11,0,0,0,0,14,podnikatel,Bareš,100,CZ,,,29,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
287,4,Ostrava,10,Radmila,0,100,0,30,0,0,0,0,15,obchodní referent,Kudelová,99,CZ,Ing.,,26,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
288,572926,Hořice,10,Lenka,0,100,0,52,0,0,0,0,16,marketingová ředitelka,Talácková,100,CZ,,,23,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
289,1,Praha,10,Jan,0,100,0,30,0,0,0,0,17,asistent na Vysoké škole,Burian,99,CZ,,,30,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
290,529303,Benešov,10,Václav,0,100,0,44,0,0,0,0,18,layout designer,Havlík,100,CZ,Ing.,,26,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
291,564028,Frýdlant,10,Dagmar,0,100,0,55,0,0,0,0,19,biolog - cytolog,Bystřická,100,CZ,Mgr.,,27,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
292,1,Praha,10,Eva,0,100,1,0,0,0,0,0,20,podnikatelka,Sokolová,100,CZ,,,37,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
293,544981,Rudolfov,10,Eva,0,100,0,37,0,0,0,0,21,studentka,Fialová,99,CZ,,,22,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
294,1,Praha,10,Jana,0,100,0,21,0,0,0,0,22,studentka,Kalátová,100,CZ,,,22,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
295,585068,Zlín,10,Veronika,0,100,0,43,0,0,0,0,23,studentka,Matúšová,99,CZ,,,22,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
296,1,Praha,10,Lenka,0,100,0,16,0,0,0,0,24,podnikatelka,Mihulová,99,CZ,,,40,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
297,1,Praha,10,Anna,0,100,0,4,0,0,0,0,25,zdravotní sestra,Vojtíšková,100,CZ,,,72,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
298,1,Praha,10,Anna,0,100,0,19,0,0,0,0,26,rentgenolog,Trubanová,100,CZ,MUDr.,,50,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
299,1,Praha,10,Markéta,0,100,0,7,0,0,0,0,27,studentka,Jůnová,100,CZ,,,24,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
300,586846,Jihlava,10,Ivana,0,100,0,17,0,0,0,0,28,studentka,Hladká,100,CZ,,,23,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
301,1,Praha,10,Petr,0,100,0,12,0,0,0,0,29,student,Chocholatý,100,CZ,,,23,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
302,1,Praha,10,Sylva,0,100,1,0,0,0,0,0,30,studentka,Táborská,99,CZ,,,24,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
303,1,Praha,10,Dominika,0,100,0,17,0,0,0,0,31,asistentka realitní kanceláře,Fiřtíková,100,CZ,,,22,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
304,1,Praha,10,Sofia,0,100,0,32,0,0,0,0,32,studentka,Komrsková,100,CZ,,,22,Humanistická aliance,Humanistická aliance,0,0,1,100,0,100,Humanistická aliance,H.A.
305,1,Praha,11,Alena,0,24,0,1974,0,0,0,0,1,vysokoškolský učitel,Hromádková,99,CZ,Ing.,,61,Konzervativní strana,Konzervativní strana,0,0,1,024,0,24,Konzervativní strana,KONS
306,555771,Klatovy,11,Iva,0,24,0,466,0,0,0,0,2,psycholožka,Zezulová,24,CZ,Mgr.,,37,Konzervativní strana,Konzervativní strana,0,0,1,024,0,24,Konzervativní strana,KONS
307,537683,Poděbrady,11,Milan,0,24,0,204,0,0,0,0,3,důchodce,Paumer,24,CZ,,,73,Konzervativní strana,Konzervativní strana,0,0,1,024,0,24,Konzervativní strana,KONS
308,593834,Branišovice,11,Jaromír,0,24,0,183,0,0,0,0,4,konzultant,Morávek,24,CZ,Ing.,,55,Konzervativní strana,Konzervativní strana,0,0,1,024,0,24,Konzervativní strana,KONS
309,1,Praha,11,Myslibor,0,24,0,43,0,0,0,0,5,důchodce,Chalupa,24,CZ,Ing.,,70,Konzervativní strana,Konzervativní strana,0,0,1,024,0,24,Konzervativní strana,KONS
310,3,Brno,12,Zuzana,0,158,0,3009,0,0,0,0,1,prorektorka Masarykovy univ.,Brázdová,99,CZ,Prof. MUDr.,,47,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
311,1,Edinburgh,12,Michael James Alexander,0,158,0,728,0,0,0,0,2,spisovatel,Stewart of Albany,99,GB,,,46,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
312,569810,Hradec Králové,12,Ladislav,0,158,0,883,0,0,0,0,3,manažer,Klíma,99,CZ,Ing.,generálpor.,55,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
313,584282,Židlochovice,12,Jaroslav,0,158,0,1713,0,0,0,0,4,viceprezident a. s. Delta,Pařík,99,CZ,,,62,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
314,584291,Břeclav,12,Dymo,0,158,0,305,0,0,0,0,5,starosta města Břeclav,Piškula,99,CZ,Ing.,,37,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
315,1,Praha,12,Jiří,0,158,0,120,0,0,0,0,6,generální ředitel,Balvín,99,CZ,Mgr.,,50,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
316,1,Praha,12,Pavel,0,158,0,50,0,0,0,0,7,majitel společnosti,Tomáš,99,CZ,Ing.,,40,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
317,3,Brno,12,František,0,158,0,644,0,0,0,0,8,vysokoškolský pedagog,Vižďa,99,CZ,Doc. RNDr.,PhD.,34,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
318,575101,Jankovice,12,Jaromír,0,158,0,41,0,0,0,0,9,majitel společnosti,Volek,99,CZ,Ing.,PhD.,40,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
319,532916,Šlapanice,12,Jana,0,158,0,239,0,0,0,0,10,místostarostka obce Šlapanice,Skácelová,99,CZ,Ing.,,41,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
320,547794,Hodonín,12,Igor,0,158,0,116,0,0,0,0,11,ředitel příspěvkové organizace,Zipper,99,CZ,PaedDr.,,41,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
321,571393,Hlinsko,12,Miroslav,0,158,0,79,0,0,0,0,12,manažer,Hebký,99,CZ,Ing.,,45,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
322,3,Brno,12,Vladislav,0,158,0,234,0,0,0,0,13,vysokoškolský pedagog,Navrátil,99,CZ,Prof. RNDr.,CSc.,62,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
323,599573,Sezemice,12,Karel,0,158,0,76,0,0,0,0,14,ředitel stavební pojišťovny,Levínský,99,CZ,Ing.,,36,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
324,563889,Liberec,12,Jiří,0,158,0,40,0,0,0,0,15,ředitel společnosti,Mališka,99,CZ,,,45,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
325,3,Brno,12,Jan,0,158,0,55,0,0,0,0,16,starosta MČ Brno - Tuřany,Havlík,99,CZ,,,52,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
326,586048,Blatnice p.Sv.Anton.,12,Josef,0,158,0,139,0,0,0,0,17,starosta obce Blatnice,Vavřík,99,CZ,,,48,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
327,572659,Jičín,12,Ladislav,0,158,0,25,0,0,0,0,18,ředitel společnosti,Plička,99,CZ,Mgr.,,60,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
328,584266,Želešice,12,Hana,0,158,0,47,0,0,0,0,19,starostka obce Želešice,Slámová,99,CZ,,,42,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
329,540544,Oskava,12,Radomil,0,158,0,24,0,0,0,0,20,starosta obce Oskava,Brada,99,CZ,,,46,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
330,533165,Kolín,12,Josef,0,158,0,9,0,0,0,0,21,majitel společnosti,Schwarzmann,99,CZ,,,56,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
331,583189,Jiříkovice,12,Radovan,0,158,0,69,0,0,0,0,22,vysokoškolský pedagog,Brzobohatý,99,CZ,Ing.,,39,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
332,584291,Břeclav,12,Martin,0,158,0,64,0,0,0,0,23,architekt,Ondrouch,99,CZ,Ing. arch.,,33,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
333,3,Brno,12,Jaromír,0,158,0,119,0,0,0,0,24,právník,Harvánek,99,CZ,JUDr.,CSc.,49,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
334,585939,Vizovice,12,Petr,0,158,0,39,0,0,0,0,25,majitel společnosti,Konečný,99,CZ,Ing.,,30,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
335,3,Brno,12,Jiří,0,158,0,25,0,0,0,0,26,dramaturg,Horký,99,CZ,,,47,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
336,523704,Šumperk,12,Miloslav,0,158,0,26,0,0,0,0,27,technik,Morávek,99,CZ,,,50,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
337,572659,Jičín,12,Ivo,0,158,0,27,0,0,0,0,28,manažer,Černoch,99,CZ,,,42,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
338,584291,Břeclav,12,Bohumil,0,158,0,84,0,0,0,0,29,lékař,Filipenský,99,CZ,MUDr.,,57,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
339,3,Brno,12,Zdeněk,0,158,0,66,0,0,0,0,30,lékař,Šustr,99,CZ,MUDr.,CSc.,59,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
340,584291,Břeclav,12,Zdeněk,0,158,0,26,0,0,0,0,31,ředitel příspěvkové organizace,Petr,99,CZ,Mgr.,,42,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
341,3,Brno,12,Jan,0,158,0,41,0,0,0,0,32,technik,Petrás,99,CZ,Ing.,,44,"""Sdružení nestraníků""","""Sdružení nestraníků""",0,0,1,158,0,158,"""Sdružení nestraníků""",SN
