,KRZAST,KSTRANA,PORCISLO,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,POCHLASU,POCPROC,POCPROCVSE,MANDAT,PORADIMAND,PORADIHAHR,KRZASTstr_,KSTRANAstr_,VSTRANA,NAZEVCELK,NAZEV_STRK,ZKRATKAK30,ZKRATKAK8,POCSTRVKO,SLOZENI,STAVREG,PLATNOSTstr_,SLOZNEPLAT
6379,11,9,49,Dana,Stodolová,,,46,starostka obce Biskupice,Biskupice,589284,99,166,0,58,0.0,0.0,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
6380,11,9,50,Věra,Gábová,,,53,vedoucí pošty,Domašov nad Bystřicí,545279,99,166,0,43,0.0,0.0,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
6381,11,9,51,Jaroslav,Bocek,,,24,zaměstnanec,Hlubočky,502146,99,166,0,46,0.0,0.0,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
6382,11,9,52,Bohumila,Charvátová,,,46,místostarostka obce Dřevnovice,Dřevnovice,589489,99,166,0,40,0.0,0.0,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
6383,11,9,53,František,Zatloukal,,,60,starosta obce Svésedlice,Svésedlice,552429,99,166,0,41,0.0,0.0,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
6384,11,9,54,Jitka,Vavrečková,Ing.,,47,projektová manažerka,Zlaté Hory,597996,99,166,0,37,0.0,0.0,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
6385,11,9,55,Dana,Procházková,MUDr.,,54,důchodkyně,Hraničné Petrovice,546976,1,166,0,14,0.0,0.0,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
6386,11,9,56,Ivana,Šestáková,,,45,účetní,Jívová,503142,99,166,0,41,0.0,0.0,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
6387,11,9,57,Vlastimil,Míček,,,35,vedoucí lomu,Domašov nad Bystřicí,545279,99,166,0,15,0.0,0.0,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
6388,11,9,58,Jana,Navrátilová,,,41,zaměstnanec,Troubky,519651,99,166,0,52,0.0,0.0,0.0,0.0,,8,48,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,0,0,
6389,11,12,1,Pavel,Horák,Ing.,,44,1.náměstek hejtmana,Grygov,501841,1,1,0,2855,16.71,16.71,1.0,1.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6390,11,12,2,Jitka,Chalánková,MUDr.,,51,náměstkyně hejtmana,Prostějov,589250,1,1,0,2241,13.12,13.12,1.0,2.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6391,11,12,3,Ivo,Slavotínek,Mgr.,,32,místostarosta,Velká Bystřice,505609,1,1,0,1637,0.0,9.58,1.0,3.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6392,11,12,4,Otakar,Šiška,JUDr.,,59,předseda SBD,Přerov,511382,1,1,0,933,0.0,5.46,1.0,4.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6393,11,12,5,František,Kubíček,,,58,člen Rady Olomouckého kraje,Písařov,540650,1,1,0,591,0.0,3.46,1.0,5.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6394,11,12,6,Leoš,Hannig,,,33,starosta,Vápenná,541249,1,1,0,688,0.0,4.02,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6395,11,12,7,Marian,Jurečka,Ing.,,27,rostlinolékař,Rokytnice,517607,1,1,0,1013,0.0,5.93,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6396,11,12,8,Jaroslav,Fidrmuc,Mgr.,,50,ředitel gymnázia,Krumsín,589667,1,1,0,608,0.0,3.56,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6397,11,12,9,Matouš,Pelikán,Mgr.,,26,advokátní koncipient,Olomouc,500496,1,1,0,333,0.0,1.95,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6398,11,12,10,Lubomír,Sommer,,,61,místostarosta,Zábřeh,541354,1,1,0,267,0.0,1.56,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6399,11,12,11,Milena,Novotná,Ing.,,60,důchodkyně,Česká Ves,569356,1,1,0,266,0.0,1.55,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6400,11,12,12,Jarmila,Kaprálová,Ing.,,56,starostka,Uničov,505587,1,1,0,621,0.0,3.63,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6401,11,12,13,Zdenek,Vahala,Ing.,,38,soukromý zemědělec,Hustopeče nad Bečvou,513768,1,1,0,493,0.0,2.88,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6402,11,12,14,Jan,Konečný,Ing.,,38,místostarosta,Písečná,540684,1,1,0,159,0.0,0.93,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6403,11,12,15,Božena,Kocůrková,,,65,důchodkyně,Rapotín,540862,1,1,0,78,0.0,0.45,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6404,11,12,16,Zdeňka,Reková,JUDr.,,47,advokátka,Kostelec na Hané,589632,99,1,0,144,0.0,0.84,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6405,11,12,17,Jan,Březina,Ing.,,54,poslanec Evropského parlamentu,Uničov,505587,1,1,0,1617,0.0,9.46,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6406,11,12,18,Tomáš,Kvapil,Ing.,,52,poslanec PSP ČR,Olomouc,500496,1,1,0,1409,0.0,8.25,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6407,11,12,19,Ladislav,Šnevajs,RNDr.,,46,náměstek primátora,Olomouc,500496,1,1,0,358,0.0,2.09,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6408,11,12,20,Jiřina,Kalábová,,,57,starostka,Otaslavice,589845,99,1,0,154,0.0,0.9,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6409,11,12,21,Josef,Knopf,,,50,pastorační asistent,Šternberk,505188,1,1,0,172,0.0,1.0,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6410,11,12,22,František,John,Mgr.et Mgr.,,30,ekolog,Zábřeh,541354,1,1,0,600,0.0,3.51,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6411,11,12,23,Petr,Dvořák,Ing.,,42,stavební inženýr,Mikulovice,540382,1,1,0,169,0.0,0.98,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6412,11,12,24,Miluše,Stržínková,,,57,starostka,Rouské,517615,99,1,0,176,0.0,1.03,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6413,11,12,25,Josef,Rýpar,,,37,OSVČ,Černotín,513067,1,1,0,107,0.0,0.62,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6414,11,12,26,Josef,Losman,,,35,ekonom,Javorník,536148,1,1,0,96,0.0,0.56,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6415,11,12,27,Petr,Suchomel,Ing.,,45,místostarosta,Šumperk,523704,99,1,0,321,0.0,1.87,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6416,11,12,28,Zdeněk,Lakomý,Mgr.,,45,ředitel domova pokoj.stáří,Velká Bystřice,505609,1,1,0,206,0.0,1.2,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6417,11,12,29,Jan,Eyer,Ing.,,48,technik,Konice,589624,1,1,0,169,0.0,0.98,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6418,11,12,30,František,Králík,,,58,starosta,Vrchoslavice,590193,1,1,0,84,0.0,0.49,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6419,11,12,31,Zdeněk,Beil,Ing.,,55,redaktor časopisu,Dolany,501646,1,1,0,47,0.0,0.27,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6420,11,12,32,Petr,Haltmar,,,44,místostarosta,Štíty,541168,1,1,0,140,0.0,0.81,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6421,11,12,33,Josef,Liberda,Ing.,,50,doprav.inženýr-úředník,Česká Ves,569356,1,1,0,143,0.0,0.83,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6422,11,12,34,Dagmar,Kučerková,,,48,podnikatelka,Dřevohostice,513229,1,1,0,80,0.0,0.46,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6423,11,12,35,Eva,Střelecká,Ing.,,43,středoškolská profesorka,Lipník nad Bečvou,514705,1,1,0,95,0.0,0.55,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6424,11,12,36,Alois,Horák,Ing.,,51,tajemník KDU-ČSL,Postřelmov,540773,1,1,0,186,0.0,1.08,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6425,11,12,37,Petr,Pachta,,,24,informatik,Olomouc,500496,1,1,0,93,0.0,0.54,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6426,11,12,38,Jindřich,Miklas,Mgr.,,55,majitel cestovní kanceláře,Prostějov,589250,1,1,0,441,0.0,2.58,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6427,11,12,39,Milada,Novotná,,,55,ekonomka,Vřesovice,590207,1,1,0,101,0.0,0.59,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6428,11,12,40,Hana,Pelikánová,Mgr.,,48,učitelka ZŠ,Olomouc,500496,1,1,0,127,0.0,0.74,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6429,11,12,41,Dušan,Ščambura,,,41,masér,Šumperk,523704,99,1,0,98,0.0,0.57,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6430,11,12,42,Ferdinand,Ježík,Ing.,,66,důchodce,Přerov,511382,1,1,0,96,0.0,0.56,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6431,11,12,43,Petr,Novotný,Ing.,,47,technik,Bludov,525588,1,1,0,94,0.0,0.55,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6432,11,12,44,Lubomír,Papica,Mgr.,,32,učitel ZŠ,Šternberk,505188,1,1,0,119,0.0,0.69,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6433,11,12,45,Ladislav,Otruba,,,57,živnostník,Plumlov,589896,1,1,0,143,0.0,0.83,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6434,11,12,46,Iveta,Černá,,,36,vedoucí prodejny,Prostějov,589250,1,1,0,80,0.0,0.46,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6435,11,12,47,Petr,Konečný,Mgr.Ing.,,41,advokát,Olomouc,500496,1,1,0,135,0.0,0.79,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6436,11,12,48,Miroslav,Neumann,Ing.,,43,OSVČ,Lesnice,537284,1,1,0,14,0.0,0.08,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6437,11,12,49,František,Němec,,,48,OSVČ,Mohelnice,540471,1,1,0,27,0.0,0.15,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6438,11,12,50,Tomáš,Bajer,,,20,student,Šternberk,505188,99,1,0,63,0.0,0.36,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6439,11,12,51,Jaroslav,Šustr,,,61,důchodce,Suchdol,590088,1,1,0,61,0.0,0.35,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6440,11,12,52,Marie,Horáková,,,56,účetní,Tištín,590100,1,1,0,42,0.0,0.24,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6441,11,12,53,Ivo,Kosina,,,39,podnikatel,Olomouc,500496,1,1,0,35,0.0,0.2,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6442,11,12,54,Jan,Rýznar,,,84,důchodce,Mohelnice,540471,1,1,0,28,0.0,0.16,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6443,11,12,55,František,Felner,Ing.,,41,místostarosta,Hanušovice,535532,1,1,0,50,0.0,0.29,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6444,11,12,56,Pavlína,Vyvozilová,Bc.,,45,ředitelka charity,Šternberk,505188,1,1,0,87,0.0,0.5,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6445,11,12,57,Karel,Šimša,Ing.,,40,systémový specialista,Olomouc,500496,1,1,0,34,0.0,0.19,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6446,11,12,58,Jiří,Pavlas,Mgr.,,26,doktorand UP v Olomouci,Písařov,540650,1,1,0,71,0.0,0.41,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6447,11,12,59,Jan,Bartoš,,,60,technik,Zábřeh,541354,1,1,0,59,0.0,0.34,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6448,11,12,60,Ladislav,Stejskal,,,37,obchodní ředitel,Olomouc,500496,1,1,0,53,0.0,0.31,0.0,0.0,,9,1,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
6449,11,13,1,Blanka,Kolečkářová,,,41,starostka obce,Držovice,558419,99,88,0,258,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6450,11,13,2,Marta,Pajunčeková,Ing.,,64,auditorka,Olomouc,500496,99,88,0,97,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6451,11,13,3,Jan,Rýznar,MUDr.,,47,lékař,Zábřeh,541354,99,88,0,491,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6452,11,13,4,Jiří,Šindler,,,71,taneční mistr,Prostějov,589250,99,88,0,131,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6453,11,13,5,Jiří,Hanák,,,53,předseda odborů,Mohelnice,540471,99,88,0,171,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6454,11,13,6,Marie,Plchotová,Ing.,,52,manažerka kvality zdrav. péče,Němčice nad Hanou,589756,99,88,0,68,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6455,11,13,7,Josef,Záboj,Mgr.,,36,vedoucí centra pro rodin.život,Prostějov,589250,99,88,0,109,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6456,11,13,8,Marie,Hlebová,MUDr.,,62,dětská lékařka,Držovice,558419,99,88,0,110,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6457,11,13,9,Hana,Vykopalová,Prof.PhDr.,CSc.,56,vysokoškolský pedagog,Olomouc,500496,99,88,0,93,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6458,11,13,10,Jaroslav,Macek,Ing.,,52,zootechnik,Staré Město,541079,99,88,0,44,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6459,11,13,11,Milan,Kratochvíl,Mgr.,,40,pedagog,Zábřeh,541354,99,88,0,152,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6460,11,13,12,Božena,Sojáková,PaedDr.,,53,metodik,Štíty,541168,99,88,0,103,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6461,11,13,13,Martina,Jeřábková,Ing.,,39,daňová poradkyně,Mohelnice,540471,99,88,0,100,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6462,11,13,14,Jaroslav,Sedláček,,,71,technik,Hranice,513750,99,88,0,28,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6463,11,13,15,Libor,Bartoš,Bc.,,45,pedagog,Lipová-lázně,540030,99,88,0,34,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6464,11,13,16,Jana,Hamplová,Mgr.,,43,advokátka,Mohelnice,540471,88,88,0,385,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6465,11,13,17,Zdeněk,David,PhDr.,,48,jednatel Zábřežské kulturní,Zábřeh,541354,99,88,0,162,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6466,11,13,18,Ivoš,Filípek,,,59,místostarosta,Hlubočky,502146,99,88,0,21,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6467,11,13,19,Milena,Sobotková,,,36,starostka,Sudkov,541109,99,88,0,62,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6468,11,13,20,Michal,Hleb,MUDr.,,36,lékař,Držovice,558419,99,88,0,87,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6469,11,13,21,Jaroslava,Orembová,Ing.Bc.,,33,dopravní inženýrka,Nemile,553476,99,88,0,47,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6470,11,13,22,Marta,Dosoudilová,,,64,důchodkyně,Samotišky,547077,99,88,0,24,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6471,11,13,23,Vojtěch,Keszeli,,,53,starosta,Krchleby,569372,99,88,0,20,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6472,11,13,24,Zdeněk,Kašpárek,,,52,podnikatel,Lipník nad Bečvou,514705,99,88,0,31,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6473,11,13,25,Irena,Kalábová,,,44,místostarostka,Určice,590126,99,88,0,31,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6474,11,13,26,Lucie,Ivánková,MUDr.,,31,lékařka,Držovice,558419,99,88,0,79,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6475,11,13,27,Jan,Polách,Mgr.,,69,starosta,Pavlov,540609,99,88,0,48,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6476,11,13,28,Emilie,Šrejmová,Bc.,,43,státní úřednice,Pavlov,540609,99,88,0,22,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6477,11,13,29,Otto,Lisa,,,49,živnostník,Uničov,505587,99,88,0,48,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6478,11,13,30,Václav,Kukula,,,27,stavební mistr,Litovel,503444,99,88,0,33,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6479,11,13,31,Miroslav,Stratil,,,61,starosta,Líšnice,540161,99,88,0,50,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6480,11,13,32,Jiřina,Novotná,,,52,elektromechanička,Loštice,540196,99,88,0,13,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6481,11,13,33,Jaroslav,Matuš,,,45,elektronik,Sudkov,541109,99,88,0,39,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
6482,11,13,34,Alena,Grmelová,,,33,manažerka,Mostkovice,589730,99,88,0,23,0.0,0.0,0.0,0.0,,9,3,129,SNK Evropští demokraté,SNK Evropští demokraté,SNK Evropští demokraté,SNK ED,1,129,0,0,
