,VOLKRAJ,KSTRANA,PORCISLO,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST_x,POCHLASU,POCPROC,POCPROCVSE,MANDAT,PORADIMAND,PORADINAHR,VSTRANA,NAZEVCELK,NAZEV_STRK,ZKRATKAK30,ZKRATKAK8,POCSTRVKO,SLOZENI,STAVREG,PLATNOST_y,SLOZNEPLAT,POCMANDCR
4707,6,9,7,Jan,Čermák,Mgr.,,60.0,místostarosta,Louny,565971.0,7.0,7.0,0,2321,0.0,2.54,0,0,2,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4708,6,9,8,Alena,Křtěnová,Ing. et Bc.,,49.0,projekt. manažerka Úřadu práce,Libochovice,565164.0,7.0,7.0,0,3221,0.0,3.53,0,0,3,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4709,6,9,9,Václav,Křeček,Ing.,,64.0,místostarosta,Ústí nad Labem,554804.0,7.0,7.0,0,1708,0.0,1.87,0,0,4,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4710,6,9,10,Martin,Klika,,,40.0,místostarosta,Litvínov,567256.0,7.0,7.0,0,1737,0.0,1.9,0,0,5,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4711,6,9,11,Radek,Štejnar,Bc.,,43.0,starosta,Jirkov,563099.0,7.0,7.0,0,1859,0.0,2.03,0,0,6,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4712,6,9,12,Ivan,Vinický,,,54.0,starosta,Bystřany,567477.0,7.0,7.0,0,958,0.0,1.05,0,0,7,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4713,6,9,13,Dagmar,Mertlová,Ing.,,42.0,vedoucí odboru MěÚ Rumburk,Rumburk,562777.0,7.0,7.0,0,2021,0.0,2.21,0,0,8,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4714,6,9,14,Jiří,Bečvář,,,33.0,živnostník,Libčeves,566349.0,7.0,7.0,0,1115,0.0,1.22,0,0,9,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4715,6,9,15,Hassan,Mezian,MUDr.,,62.0,lékař,Litoměřice,564567.0,7.0,7.0,0,1915,0.0,2.09,0,0,10,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4716,6,9,16,Alena,Löffler,,,41.0,projektová manažerka,Most,567027.0,7.0,7.0,0,930,0.0,1.01,0,0,11,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4717,6,9,17,Štěpán,Knézel,Mgr.,,60.0,advokát,Teplice,567442.0,7.0,7.0,0,788,0.0,0.86,0,0,12,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4718,6,9,18,Vladimír,Bílek,,,65.0,elektrotechnik,Kadaň,563102.0,7.0,7.0,0,1024,0.0,1.12,0,0,13,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4719,6,9,19,Jan,Hájek,Ing.,,62.0,finanční manažer,Ústí nad Labem,554804.0,7.0,7.0,0,654,0.0,0.71,0,0,14,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4720,6,9,20,Jiří,Hes,Mgr.,,32.0,právník,Louny,565971.0,7.0,7.0,0,2146,0.0,2.35,0,0,15,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4721,6,9,21,Pavel,Sinko,,,67.0,asistent senátora,Děčín,562335.0,7.0,7.0,0,1638,0.0,1.79,0,0,16,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4722,6,9,22,Eva,Bulasová,PaedDr.,,48.0,ředitelka gymnázia,Roudnice nad Labem,565555.0,7.0,7.0,0,2123,0.0,2.32,0,0,17,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4723,6,9,23,Marcela,Mertinová,Ing. Mgr.,,49.0,poslankyně,Ústí nad Labem,554804.0,7.0,7.0,0,2334,0.0,2.55,0,0,18,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4724,6,9,24,Ľubomír,Holý,,,44.0,předseda odborové organizace,Most,567027.0,7.0,7.0,0,2134,0.0,2.33,0,0,19,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4725,6,9,26,Marie,Štáfková,,,51.0,podnikatelka,Chomutov,562971.0,7.0,7.0,0,2040,0.0,2.23,0,0,21,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4726,9,9,1,Miroslav,Váňa,Ing.,,49.0,poslanec,Pardubice,555134.0,7.0,7.0,0,3083,5.22,5.22,1,1,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4727,9,9,2,Václav,Neubauer,,,61.0,starosta,Městečko Trnávka,578380.0,7.0,7.0,0,2104,0.0,3.56,1,3,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4728,9,9,3,Ladislava,Zelenková,Mgr.,,61.0,poslankyně,Pardubice,555134.0,7.0,7.0,0,2306,0.0,3.9,0,0,1,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4729,9,9,4,Ludmila,Navrátilová,,,44.0,poslankyně,Skuteč,572241.0,7.0,7.0,0,2519,0.0,4.26,0,0,2,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4730,9,9,5,Petr,Škvařil,Ing.,,45.0,starosta,Květná,578291.0,7.0,7.0,0,1548,0.0,2.62,0,0,3,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4731,9,9,6,Jan,Tichý,,,47.0,náměstek hejtmana,Pardubice,555134.0,7.0,7.0,0,2168,0.0,3.67,0,0,4,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4732,9,9,7,Miloslav,Soušek,Ing.,,48.0,poslanec,Vysoké Mýto,581186.0,7.0,7.0,0,2703,0.0,4.57,0,0,5,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4733,9,9,8,Jitka,Dostálová,Ing.,,39.0,vedoucí pracovník,Letohrad,580538.0,7.0,7.0,0,2320,0.0,3.92,0,0,6,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4734,9,9,9,Miroslav,Tejkl,JUDr.,,51.0,právník,Chrudim,571164.0,7.0,7.0,0,1819,0.0,3.08,0,0,7,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4735,9,9,11,Radoslava,Nováková,,,54.0,OSVČ,Sopotnice,580961.0,7.0,7.0,0,832,0.0,1.4,0,0,9,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4736,9,9,12,Zdeněk,Gilar,Ing.,,59.0,místostarosta,Lázně Bohdaneč,574767.0,7.0,7.0,0,876,0.0,1.48,0,0,10,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4737,9,9,13,Tomáš,Vondráček,MUDr.,,40.0,lékař,Chrudim,571164.0,99.0,7.0,0,2781,0.0,4.71,0,0,11,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4738,9,9,14,Václav,Mačát,Ing.,,60.0,podnikatel,Moravská Třebová,578444.0,7.0,7.0,0,1138,0.0,1.92,0,0,12,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4739,9,9,15,Jaromíra,Žáčková,Ing.,,55.0,místostarostka,Česká Třebová,580031.0,7.0,7.0,0,2126,0.0,3.6,0,0,13,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4740,9,9,16,Milan,Davídek,,,47.0,vedoucí ČOV,Hlinsko,571393.0,7.0,7.0,0,1585,0.0,2.68,0,0,14,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4741,9,9,17,Václav,Roček,,,58.0,starosta,Moravany,575399.0,7.0,7.0,0,1555,0.0,2.63,0,0,15,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4742,9,9,18,Václav,Olbert,Ing.,,56.0,ekonom,Svitavy,577731.0,7.0,7.0,0,2319,0.0,3.92,0,0,16,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4743,9,9,19,Jan,Chvojka,JUDr.,,29.0,právník,Chrudim,571164.0,7.0,7.0,0,3034,5.13,5.13,1,2,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4744,2,9,1,Milan,Urban,Ing.,,51.0,poslanec,Čáslav,534005.0,7.0,7.0,0,13756,10.63,10.63,1,2,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4745,2,9,2,David,Rath,MUDr.,,44.0,lékař,Hostivice,539244.0,7.0,7.0,0,13817,10.68,10.68,1,1,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4746,2,9,3,Richard,Dolejš,,,39.0,místostarosta města Zdice,Zdice,532011.0,7.0,7.0,0,4710,0.0,3.64,1,3,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4747,2,9,4,Jan,Hamáček,,,31.0,poslanec,Mladá Boleslav,535419.0,7.0,7.0,0,4500,0.0,3.47,1,4,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4748,4,9,1,Václav,Votava,Ing.,,53.0,poslanec PS PČR,Stříbro,561215.0,7.0,7.0,0,3614,5.85,5.85,1,2,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4749,4,9,2,Václav,Šlajs,,,57.0,poslanec PS PČR,Plzeň,2.0,7.0,7.0,0,2955,0.0,4.79,0,0,1,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4750,4,9,3,Václav,Koubík,,,56.0,radní Plzeňského kraje,Hůrky,559849.0,7.0,7.0,0,1332,0.0,2.15,0,0,2,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4751,4,9,4,Igor,Jakubčík,Bc.,,43.0,manažer kvality,Klatovy,555771.0,7.0,7.0,0,2134,0.0,3.45,0,0,3,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4752,4,9,5,Zdeněk,Honz,Mgr.,,57.0,učitel,Blovice,557587.0,7.0,7.0,0,1478,0.0,2.39,0,0,4,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4753,4,9,6,Jan,Látka,,,56.0,poslanec PS PČR,Domažlice,553425.0,7.0,7.0,0,3464,5.61,5.61,1,3,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4754,4,9,7,Václav,Grűner,Ing.,CSc.,65.0,poslanec PS PČR,Žihle,559695.0,7.0,7.0,0,786,0.0,1.27,0,0,5,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4755,4,9,8,Milada,Emmerová,Doc. MUDr.,CSc.,65.0,hejtmanka Plzeňského kraje,Plzeň,2.0,7.0,7.0,0,7715,12.5,12.5,1,1,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4756,4,9,9,Jaroslav,Bauer,,,57.0,náměstek hejtmanky Plz.kraje,Domažlice,553425.0,7.0,7.0,0,1737,0.0,2.81,0,0,6,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4757,4,9,10,Dagmar,Terelmešová,,,40.0,radní Plzeňského kraje,Dobřany,557676.0,7.0,7.0,0,1290,0.0,2.09,0,0,7,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4758,4,9,11,František,Bláha,,,57.0,referent obchodu,Břasy,559725.0,7.0,7.0,0,655,0.0,1.06,0,0,8,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4759,4,9,12,Petr,Sova,Ing.,,45.0,programátor,Plzeň,2.0,7.0,7.0,0,1474,0.0,2.38,0,0,9,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4760,4,9,13,Pavel,Fojtík,,,46.0,asistent poslance,Kralovice,559075.0,7.0,7.0,0,427,0.0,0.69,0,0,10,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4761,4,9,14,Kateřina,Holetová,,,31.0,starostka obce,Částkov,560804.0,7.0,7.0,0,1695,0.0,2.74,0,0,11,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4762,4,9,15,Jiří,Struček,,,43.0,radní Plzeňského kraje,Tachov,560715.0,7.0,7.0,0,1111,0.0,1.8,0,0,12,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4763,4,9,16,Pavel,Vicari,Mgr.,,37.0,vedoucí obchodních zástupců,Vochov,559601.0,7.0,7.0,0,680,0.0,1.1,0,0,13,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4764,4,9,17,Eva,Žůrková,Bc.,,25.0,studentka,Plzeň,2.0,7.0,7.0,0,2214,0.0,3.58,0,0,14,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4765,4,9,18,Karel,Lang,,,61.0,invalidní důchodce,Dobřany,557676.0,7.0,7.0,0,1312,0.0,2.12,0,0,15,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4766,4,9,19,Zdeňka,Řezníčková,Mgr.,,49.0,ředitelka muzea,Sušice,557153.0,7.0,7.0,0,2830,0.0,4.58,0,0,16,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4767,4,9,20,Jaroslav,Šobr,Mgr.,,50.0,učitel,Staňkov,554294.0,7.0,7.0,0,2484,0.0,4.02,0,0,17,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4768,7,9,1,Pavel,Ploc,,,45.0,poslanec PS PČR,Harrachov,577081.0,7.0,7.0,0,5594,13.47,13.47,1,1,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4769,7,9,2,Cyril,Zapletal,,,60.0,poslanec PS PČR,Praha,1.0,7.0,7.0,0,2295,5.52,5.52,1,2,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4770,7,9,3,Michal,Kraus,Mgr. Ing.,"PhD., MSc., MBA",52.0,ekonom,Slaná,577529.0,7.0,7.0,0,1999,0.0,4.81,0,0,2,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4771,7,9,4,Radek,Polma,,,40.0,zaměst. marketingové agentury,Jablonec nad Nisou,563510.0,7.0,7.0,1,0,0.0,0.0,0,0,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4772,7,9,5,Martina,Rosenbergová,,,43.0,referentka,Liberec,563889.0,7.0,7.0,0,2016,0.0,4.85,0,0,3,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4773,7,9,6,Renata,Šímová,,,44.0,zdravotní sestra,Levínská Olešnice,577375.0,7.0,7.0,0,1953,0.0,4.7,0,0,4,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4774,7,9,7,Sylva,Moravcová,RSDr.,,59.0,místostarostka města Zákupy,Zákupy,562262.0,7.0,7.0,0,1360,0.0,3.27,0,0,5,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4775,7,9,8,Pavel,Svoboda,Mgr.,,31.0,právník,Jablonec nad Nisou,563510.0,7.0,7.0,0,2064,0.0,4.97,0,0,6,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4776,7,9,9,Michal,Vereščák,Ing.,,28.0,ekonom,Liberec,563889.0,7.0,7.0,1,0,0.0,0.0,0,0,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4777,7,9,10,Alena,Bouchalová,,,42.0,úřednice státní správy,Jablonec nad Nisou,563510.0,7.0,7.0,0,964,0.0,2.32,0,0,7,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4778,7,9,11,Radek,Cikl,Bc.,,45.0,nám. hejtmana LBK pro ŠMTS,Tanvald,563820.0,7.0,7.0,0,1490,0.0,3.58,0,0,8,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4779,7,9,12,Jiří,Vaněk,Mgr.,,60.0,chemický technolog,Stráž pod Ralskem,562092.0,7.0,7.0,0,711,0.0,1.71,0,0,9,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4780,7,9,13,Zbyněk,Pěnička,,,58.0,specialista rozvoj. projektů,Liberec,563889.0,7.0,7.0,0,546,0.0,1.31,0,0,10,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4781,7,9,14,Pavel,Novák,MUDr.,,57.0,člen Rady LBK pro zdravot.,Jablonec nad Nisou,563510.0,7.0,7.0,0,2189,5.27,5.27,0,0,1,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4782,7,9,15,Olga,Lusková,RNDr.,,54.0,technička,Dubnice,561541.0,7.0,7.0,0,1155,0.0,2.78,0,0,11,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4783,7,9,16,Jaroslav,Podzimek,Ing.,,53.0,člen Rady LBK pro zem. a ŽP,Bělá,576972.0,7.0,7.0,0,1727,0.0,4.16,0,0,12,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4784,7,9,17,Marie,Pavlová,Ing.,,66.0,důchodkyně,Liberec,563889.0,7.0,7.0,0,1035,0.0,2.49,0,0,13,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4785,10,9,1,František,Bublan,Mgr.,,59.0,poslanec PČR,Veverská Bítýška,584100.0,99.0,7.0,0,6211,9.78,9.78,1,1,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4786,10,9,2,Karel,Černý,,,45.0,poslanec PČR,Hamry nad Sázavou,595586.0,7.0,7.0,0,2126,0.0,3.34,1,3,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4787,10,9,3,Petr,Zgarba,Ing.,,50.0,poslanec PČR,Lípa,569038.0,7.0,7.0,0,1761,0.0,2.77,0,0,1,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4788,10,9,4,Marie,Rubišarová Medová,Ing.,,29.0,manažerka,Střítež,587958.0,7.0,7.0,0,2263,0.0,3.56,0,0,2,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4789,10,9,5,Jitka,Průžová,,,38.0,asistentka,Polnička,596485.0,7.0,7.0,0,1579,0.0,2.48,0,0,3,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4790,10,9,6,Ivana,Mojžyšková,,,41.0,referentka,Havlíčkův Brod,568414.0,7.0,7.0,0,2207,0.0,3.47,0,0,4,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4791,10,9,7,František,Zelníček,,,60.0,technický pracovník,Jihlava,586846.0,7.0,7.0,0,815,0.0,1.28,0,0,5,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4792,10,9,8,Emil,Dračka,Ing.,,55.0,starosta,Kralice nad Oslavou,590941.0,7.0,7.0,0,1265,0.0,1.99,0,0,6,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4793,10,9,10,Pavel,Lukša,MUDr.,,49.0,lékař,Bystřice nad Pernštejnem,595411.0,7.0,7.0,0,1643,0.0,2.58,0,0,8,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4794,10,9,11,Eliška,Pavlíková,,,55.0,starostka,Chotěboř,568759.0,7.0,7.0,0,1472,0.0,2.31,0,0,9,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4795,10,9,12,Michal,Musil,,,23.0,student,Třešť,588032.0,7.0,7.0,0,830,0.0,1.3,0,0,10,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4796,10,9,13,Bohumil,Kovanda,Mgr.,,57.0,místostarosta,Pelhřimov,547492.0,7.0,7.0,0,1158,0.0,1.82,0,0,11,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4797,10,9,14,Vladimír,Černý,Ing.,,48.0,starosta,Rouchovany,591629.0,7.0,7.0,0,1146,0.0,1.8,0,0,12,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4798,10,9,15,Jaroslav,Doležal,,,62.0,místostarosta,Ledeč nad Sázavou,568988.0,7.0,7.0,0,932,0.0,1.46,0,0,13,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4799,10,9,16,Alena,Vidláková,Ing.,,42.0,projektová manažerka,Velké Meziříčí,597007.0,7.0,7.0,0,1182,0.0,1.86,0,0,14,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4800,10,9,17,Hana,Andělová,,,39.0,tajemnice,Humpolec,547999.0,7.0,7.0,0,1474,0.0,2.32,0,0,15,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4801,10,9,18,Rudolf,Chloupek,PaedDr. Ing.,,58.0,ředitel ZŠ,Jihlava,586846.0,7.0,7.0,0,1779,0.0,2.8,0,0,16,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
4802,10,9,19,Pavel,Antonín,MUDr.,,47.0,primář,Havlíčkův Brod,568414.0,7.0,7.0,0,3289,5.18,5.18,1,2,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,56.0
