,BYDLISTEK,BYDLISTEN,ESTRANA,JMENO,MANDAT,NSTRANA,PLATNOST_x,POCHLASU,POCPROC,POCPROCVSE,PORADIMAND,PORADINAHR,PORCISLO,POVOLANI,PRIJMENI,PSTRANA,STATOBCAN,TITULPRED,TITULZA,VEK,NAZEVCELK,NAZEV_STRE,PLATNOST_y,POCMANDCR,POCSTRVKO,SLOZENI,STAVREG,VSTRANA,ZKRATKAE30,ZKRATKAE8
519,1,Praha,24,Lukáš,0,129,0,5015,0,12.8,0,0,1,"politolog a manažer, řed. evr.",Macek,99,CZ,,M.A.,33,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
520,564982,Květnice,24,Zuzana,0,129,0,6729,0,17.18,0,0,2,ředitelka Nadace Naše dítě,Baudyšová,99,CZ,Ing.,,61,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
521,531189,Hořovice,24,Jiří,0,129,0,1861,0,4.75,0,0,3,"ekonom, člen kabinetu místopř.",Plecitý,99,CZ,Ing.,,32,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
522,579025,Trutnov,24,Eva,0,129,0,1525,0,3.89,0,0,4,poradkyně Zahran.výb. EP,Palatová,99,CZ,PhDr.,,30,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
523,599247,Bílovec,24,Sylva,0,129,0,431,0,1.1,0,0,5,starostka města Bílovec,Kováčiková,129,CZ,Ing.,,51,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
524,562572,Jiřetín pod Jedlovou,24,Josef,0,129,0,536,0,1.36,0,0,6,starosta obce Jiřetín pod Jedl,Zoser,112,CZ,,,60,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
525,539333,Jílové u Prahy,24,Květa,0,129,0,150,0,.38,0,0,7,ředitelka vzdělávacího centra,Halanová,129,CZ,Mgr.,,50,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
526,584291,Břeclav,24,Martin,0,129,0,3786,0,9.66,0,0,8,architekt a radní  m. Břeclavi,Ondrouch,129,CZ,Ing. arch.,Ph.D.,38,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
527,505927,Opava,24,Václav,0,129,0,664,0,1.69,0,0,9,"politolog, asistent europosl.",Lebeda,99,CZ,,M.A.,27,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
528,535206,Dobrá Voda u Českých Budějovic,24,Vojtěch,0,129,0,169,0,.43,0,0,10,student,Hledík,129,CZ,,,23,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
529,500496,Olomouc,24,Marek,0,129,0,346,0,.88,0,0,11,"lékař, vědec.prac., předseda",Hilšer,99,CZ,MUDr.,,33,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
530,3,Brno,24,Eliška,0,129,0,130,0,.33,0,0,12,místostarostka m.č. Brno Bystr,Kovářová,129,CZ,Mgr.,,64,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
531,576247,Deštné v Orlických horách,24,Václava,0,129,0,516,0,1.31,0,0,13,krajská zastupitelka Královehr,Domšová,129,CZ,Ing.,,51,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
532,555134,Pardubice,24,Miroslav,0,129,0,204,0,.52,0,0,14,"architekt, zastupitel",Petráň,129,CZ,Ing. arch.,,57,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
533,500496,Olomouc,24,Eliška,0,129,0,469,0,1.19,0,0,15,docentka katedry chorob vnitř.,Sovová,99,CZ,Doc. MUDr.,"Ph.D., MBA",48,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
534,1,Praha,24,Helena,0,129,0,80,0,.2,0,0,16,místostarostka m.č. Praha 12,Chudomelová,129,CZ,JUDr.,,58,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
535,571164,Chrudim,24,Petr,0,129,0,194,0,.49,0,0,17,místostarosta m. Chrudimi,Řezníček,129,CZ,Mgr.,,58,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
536,586846,Jihlava,24,Pavlína,0,129,0,74,0,.18,0,0,18,projektová manažerka,Zábranská,129,CZ,Mgr.,,31,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
537,1,Praha,24,Jan,0,129,0,71,0,.18,0,0,19,bankovní manažer,Havlůj,99,CZ,Ing.,,33,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
538,535419,Mladá Boleslav,24,Jan,0,129,0,79,0,.2,0,0,20,1.náměstek primátora,Smutný,129,CZ,Mgr.,,49,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
539,544841,Rožnov pod Radhoštěm,24,Ivo,0,129,0,111,0,.28,0,0,21,jednatel společnosti,Jelínek,129,CZ,,,45,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
540,563889,Liberec,24,Věra,0,129,0,35,0,.08,0,0,22,referentka marketingu,Dostrašilová,129,CZ,Mgr.,,44,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
541,1,Praha,24,Jan,0,129,0,25,0,.06,0,0,23,projektový manažer,Sova,129,CZ,Mgr.,,28,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
542,560286,Sokolov,24,Miroslav,0,129,0,55,0,.14,0,0,24,umělecký kovář,Parihuzič,129,CZ,,,54,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
543,1,Praha,24,Markéta,0,129,0,78,0,.19,0,0,25,náměstkyně primátora hl.m.P,Reedová,129,CZ,Bc.,,40,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
544,544256,České Budějovice,24,Josef,0,129,0,23,0,.05,0,0,26,finanční poradce,Hlaváč,129,CZ,Ing.,,64,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
545,566730,Holovousy,24,Martina,0,129,0,109,0,.27,0,0,27,starostka obce Holovousy,Berdychová,129,CZ,Mgr.,,38,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
546,554961,Karlovy Vary,24,Jana,0,129,0,30,0,.07,0,0,28,odborný pracovník ekocentra,Jandová,129,CZ,,DiS.,55,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
547,576069,Rychnov nad Kněžnou,24,Helmut,0,129,0,166,0,.42,0,0,29,náměstek hejtmana Královehr.,Dohnálek,129,CZ,,,43,SNK Evropští demokraté,SNK Evropští demokraté,0,0,1,129,0,129,SNK Evropští demokraté,SNK ED
548,1,Praha,25,Jiří,0,140,0,375,0,10.1,0,0,1,kavárník,Hrdina,140,CZ,,,56,Balbínova poetická strana,Balbínova poetická strana,0,0,1,140,0,140,Balbínova poetická strana,BPS
549,1,Praha,25,Václav,0,140,0,126,0,3.39,0,0,2,programátor,Trojan,5,CZ,,,63,Balbínova poetická strana,Balbínova poetická strana,0,0,1,140,0,140,Balbínova poetická strana,BPS
550,2,Plzeň,25,Marcela,0,140,0,113,0,3.04,0,0,3,státní zaměstnanec,Gvozdková,99,CZ,,,36,Balbínova poetická strana,Balbínova poetická strana,0,0,1,140,0,140,Balbínova poetická strana,BPS
551,2,Plzeň,25,Jan,0,140,0,187,0,5.03,0,0,4,hudebník,Schinabek,99,CZ,,,38,Balbínova poetická strana,Balbínova poetická strana,0,0,1,140,0,140,Balbínova poetická strana,BPS
552,2,Plzeň,25,Pavel,0,140,0,154,0,4.14,0,0,5,"filmař, konzultant",Kolouch,99,CZ,Ing.,,38,Balbínova poetická strana,Balbínova poetická strana,0,0,1,140,0,140,Balbínova poetická strana,BPS
553,2,Plzeň,25,Martin,0,140,0,93,0,2.5,0,0,6,středoškolský pedagog,Škoula,99,CZ,Bc.,,40,Balbínova poetická strana,Balbínova poetická strana,0,0,1,140,0,140,Balbínova poetická strana,BPS
554,2,Plzeň,25,Štefan,0,140,0,76,0,2.04,0,0,7,stavební dozor,Pudelský,99,CZ,Ing.,,40,Balbínova poetická strana,Balbínova poetická strana,0,0,1,140,0,140,Balbínova poetická strana,BPS
555,1,Praha,26,Jan,0,5,0,4246,0,8.73,0,0,1,náměstek ministra životního,Dusík,5,CZ,JUDr.,,34,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
556,1,Praha,26,Kateřina,0,5,0,5810,0,11.94,0,0,2,poslankyně PS PČR,Jacques,5,CZ,PhDr.,,38,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
557,562971,Chomutov,26,Přemysl,0,5,0,4499,0,9.25,0,0,3,poslanec PS PČR,Rabas,5,CZ,MVDr.,,45,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
558,1,Praha,26,Jiřina,0,5,0,9660,0,19.86,0,0,4,socioložka,Šiklová,99,CZ,PhDr.,CSc.,73,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
559,1,Praha,26,Milan,0,5,0,834,0,1.71,0,0,5,poslanec EP,Horáček,5,CZ,,,62,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
560,555134,Pardubice,26,Lucie,0,5,0,1113,0,2.28,0,0,6,asistentka ředitelky kabinetu,Horváthová,99,CZ,Bc.,,27,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
561,3,Brno,26,Mojmír,0,5,0,2407,0,4.95,0,0,7,"ekolog, zastupitel města Brna",Vlašín,99,CZ,RNDr.,,54,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
562,562971,Chomutov,26,Džamila,0,5,0,1450,0,2.98,0,0,8,lékařka,Stehlíková,5,CZ,MUDr.,,47,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
563,1,Praha,26,Zuzana,0,5,0,423,0,.86,0,0,9,sociální ekoložka,Drhová,5,CZ,Ing.,PhD,45,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
564,1,Praha,26,Giuseppe,0,5,0,534,0,1.09,0,0,10,vysokoškolský učitel,Maiello,99,IT,,,46,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
565,505188,Šternberk,26,Monika,0,5,0,208,0,.42,0,0,11,lektorka německého jazyka,Mackovíková,5,CZ,Mgr.,,36,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
566,599191,Nový Jičín,26,Petr,0,5,0,800,0,1.64,0,0,12,vedoucí záchranné stanice,Orel,5,CZ,,,49,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
567,3,Brno,26,Yvonna,0,5,0,728,0,1.49,0,0,13,ředitelka Ekologického instit.,Gaillyová,99,CZ,RNDr.,CSc.,53,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
568,550094,Prachatice,26,Alois,0,5,0,243,0,.49,0,0,14,referent státní správy,Pavlíčko,99,CZ,Ing.,Ph.D.,48,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
569,3,Brno,26,Jana,0,5,0,419,0,.86,0,0,15,starostka městské části Brno,Drápalová,5,CZ,Ing.,,46,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
570,588296,Kroměříž,26,Jakub,0,5,0,231,0,.47,0,0,16,student,Popovský,5,CZ,Bc.,,24,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
571,586846,Jihlava,26,Irena,0,5,0,115,0,.23,0,0,17,náměstkyně primátora,Wagnerová,5,CZ,Akad.mal.,,49,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
572,1,Praha,26,Šádí,0,5,0,388,0,.79,0,0,18,poradce pro zahraniční vztahy,Shanaáh,5,CZ,M.Phil.,,26,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
573,579025,Trutnov,26,Martina,0,5,0,239,0,.49,0,0,19,právnička,Pokorná,5,CZ,Mgr.,,34,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
574,544841,Rožnov pod Radhoštěm,26,František,0,5,0,203,0,.41,0,0,20,samostatný odborný pracovník,Šulgan,5,CZ,Ing.,,52,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
575,554961,Karlovy Vary,26,Štěpánka,0,5,0,87,0,.17,0,0,21,podnikatelka,Bergerová,5,CZ,Ing.,,42,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
576,1,Praha,26,Ondřej,0,5,0,75,0,.15,0,0,22,zastupitel městské části,Mirovský,5,CZ,Mgr.,M.EM,30,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
577,583596,Ostopovice,26,Zuzana,0,5,0,92,0,.18,0,0,23,starostka obce,Benešová,5,CZ,Mgr.,,32,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
578,1,Praha,26,Oldřich,0,5,0,87,0,.17,0,0,24,novinář,Janeba,5,CZ,,,33,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
579,1,Praha,26,Matthieu Bernard Marie,0,5,0,82,0,.16,0,0,25,finanční manažer,Minart,99,FR,,,34,Strana zelených,Strana zelených,0,0,1,005,0,5,Strana zelených,SZ
580,1,Praha,27,Václav,0,55,0,232,0,5.21,0,0,1,"průvodce, tlumočník, majitel",Srb,55,CZ,,,51,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
581,1,Praha,27,Petr,0,55,0,175,0,3.93,0,0,2,"právník, manažer, vš. lektor",Krátký,55,CZ,Mgr.et Bc.,,34,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
582,1,Praha,27,Jindřich,0,55,0,51,0,1.14,0,0,3,ekonom,Jenček,55,CZ,Ing.,,76,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
583,573591,Pohleď,27,Martina,0,55,0,130,0,2.92,0,0,4,lékařka,Benešová,99,CZ,MUDr.,,26,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
584,539627,Roztoky,27,Petr,0,55,0,63,0,1.41,0,0,5,manažer marketingu a control.,Nohel,55,CZ,Mgr.et Mgr.,,30,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
585,2,Plzeň,27,Oldřich,0,55,0,82,0,1.84,0,0,6,"architekt, člen městského zas.",Kodeda,99,CZ,Ing. arch.,,50,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
586,3,Brno,27,Pavla,0,55,0,48,0,1.07,0,0,7,překladatelka,Drinocká,55,CZ,Mgr.,,60,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
587,572926,Hořice,27,Jakub,0,55,0,82,0,1.84,0,0,8,student latinskoamerických st.,Holman,99,CZ,Bc.,,24,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
588,500496,Olomouc,27,Pavel,0,55,0,135,0,3.03,0,0,9,lékař,Andrš,99,CZ,MUDr.,,45,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
589,538132,Čelákovice,27,Jaroslav,0,55,0,35,0,.78,0,0,10,"živnostník, podnikatel",Konečný,55,CZ,,,40,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
590,1,Praha,27,Daniela,0,55,0,63,0,1.41,0,0,11,"akademická sochařka, překlad.",Kartáková,99,CZ,Mgr.,,44,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
591,579025,Trutnov,27,Richard,0,55,0,81,0,1.82,0,0,12,"lékař, primář oddělení neurol.",Plný,99,CZ,MUDr.,,38,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
592,1,Praha,27,Pavel,0,55,0,26,0,.58,0,0,13,podnikatel,Krejčí,55,CZ,,,28,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
593,584801,Pohořelice,27,Josef,0,55,0,70,0,1.57,0,0,14,"lékař, člen obecního zastupit.",Hrabovský,55,CZ,MUDr.,,54,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
594,1,Praha,27,Miroslav,0,55,0,4,0,.08,0,0,15,vedoucí administrativy,Krupka,55,CZ,,,49,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
595,573591,Pohleď,27,Jindřich,0,55,0,40,0,.89,0,0,16,"starosta, živnostník",Holub,55,CZ,,,40,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
596,544540,Hranice,27,Irena Marie,0,55,0,80,0,1.79,0,0,17,historička umění,Kubešová,99,CZ,Mgr.,,39,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
597,1,Praha,27,Bohumil,0,55,0,31,0,.69,0,0,18,sociální pracovník,Šourek,55,CZ,,,60,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
598,555134,Pardubice,27,Miloslav,0,55,0,20,0,.44,0,0,19,předseda představenstva,Šimek,55,CZ,,,58,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
599,1,Praha,27,Michal,0,55,0,16,0,.35,0,0,20,advokát,Benčok,99,CZ,,,57,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
600,586048,Blatnice pod Svatým Antonínkem,27,Antonín,0,55,0,18,0,.4,0,0,21,technik,Janás,55,CZ,,,66,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
601,584975,Valtice,27,Luboš,0,55,0,43,0,.96,0,0,22,fotograf,Velecký,55,CZ,,,48,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
602,563099,Jirkov,27,Jan,0,55,0,10,0,.22,0,0,23,ředitel nadace,Mrzílek,55,CZ,,,55,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
603,1,Praha,27,Václav,0,55,0,5,0,.11,0,0,24,podnikatel,Dajbych,1,CZ,,,57,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
604,535419,Mladá Boleslav,27,Martin,0,55,0,13,0,.29,0,0,25,vedoucí interní auditor,Dědek,55,CZ,,,32,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
605,586641,Šardice,27,Zlatko,0,55,0,20,0,.44,0,0,26,veterinární lékař,Mikitka,99,CZ,MVDr.,,44,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
606,1,Praha,27,Jan,0,55,0,16,0,.35,0,0,27,středoškolský učitel,Kopecký,99,CZ,Mgr.,,32,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
607,1,Praha,27,Otakar,0,55,0,23,0,.51,0,0,28,živnostník,Ryšavý,55,CZ,,,46,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
608,546828,Staňkovice,27,Karel,0,55,0,33,0,.74,0,0,29,kuchař-sous chef,Stejskal,55,CZ,,,33,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)","Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),"""KČ"""
609,535419,Mladá Boleslav,28,Karel,0,711,0,47,0,8.62,0,0,1,podnikatel,Kučera,711,CZ,,,36,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
610,1,Praha,28,Jiří,0,711,0,22,0,4.03,0,0,2,podnikatel,Michalička,711,CZ,,,39,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
611,1,Praha,28,Jan,0,711,0,5,0,.91,0,0,3,podnikatel,Pichert,711,CZ,,,34,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
612,575071,Chvaletice,28,Petr,0,711,0,14,0,2.56,0,0,4,podnikatel,Rambousek,711,CZ,,,42,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
613,539392,Kosoř,28,Zdeněk,0,711,0,7,0,1.28,0,0,5,podnikatel,Slivoň,711,CZ,,,40,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
614,1,Praha,28,Michaela,0,711,0,12,0,2.2,0,0,6,podnikatelka,Zvarová,711,CZ,,,23,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
615,1,Praha,28,Eva,0,711,0,16,0,2.93,0,0,7,podnikatelka,Fucimanová,711,CZ,,,49,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
616,546364,Horní Pěna,28,Jaroslav,0,711,0,11,0,2.01,0,0,8,podnikatel,Kaňka,711,CZ,,,51,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
617,1,Praha,28,Alexandr,0,711,0,16,0,2.93,0,0,9,podnikatel,Rusevský,711,CZ,,,38,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
618,1,Praha,28,Tomáš,0,711,0,4,0,.73,0,0,10,podnikatel,Bok,711,CZ,,,29,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
619,544256,České Budějovice,28,Miroslav,0,711,0,4,0,.73,0,0,11,podnikatel,Hanzlík,711,CZ,,,63,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
620,1,Praha,28,Jan,0,711,0,2,0,.36,0,0,12,podnikatel,Ciganik,711,CZ,,,51,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
621,555771,Klatovy,28,Richard,0,711,0,30,0,5.5,0,0,13,podnikatel,Vojík,711,CZ,,,55,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
622,578347,Litomyšl,28,Martin,0,711,0,30,0,5.5,0,0,14,podnikatel,Novák,711,CZ,,,40,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
623,539392,Kosoř,28,Jitka,0,711,0,3,0,.55,0,0,15,podnikatelka,Slivoňová,711,CZ,,,38,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
624,1,Praha,28,Tomáš,0,711,0,6,0,1.1,0,0,16,podnikatel,Nejedlý,711,CZ,,,35,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
625,558125,Neurazy,28,Jiří,0,711,0,7,0,1.28,0,0,17,podnikatel,Rybár,711,CZ,,,35,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
626,1,Praha,28,Filip,0,711,0,9,0,1.65,0,0,18,advokát,Šutry,711,CZ,,,31,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
627,1,Praha,28,Jaroslava,0,711,0,4,0,.73,0,0,19,podnikatelka,Abrahámová,711,CZ,,,37,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
628,1,Praha,28,Jana,0,711,0,7,0,1.28,0,0,20,asistentka,Pallendalová,711,CZ,,,24,Lidé a Politika,Lidé a Politika,0,0,1,711,0,711,Lidé a Politika,LAP
629,1,Praha,29,Jiří,0,716,0,479,0,10.54,0,0,1,"zubní lékař, předseda České st",Pekárek,99,CZ,MUDr.,,56,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
